CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
SAPPHIRE, RED, YES, 148, 3, .020, 0.000, .0436, .0421, 2, 1, 1.0, 0, 12, 0, 6.00, , N, 3.36, .09, 0.000, 1, 14, 197, 4.97, , N, 2.31, .85, .079, 1
SAPPHIRE, BIRTHSTONE, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 12, 0, 6.00, , N, 3.36, .09, 0.000, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SAPPHIRE, EMERALD, YES, 148, 2, .014, .014, .0077, .0603, 3, 1, 6.0, 4, 12, 0, 6.00, , N, 3.36, .09, 0.000, 1, 8, 3, 6.09, , N, 2.50, .38, .007, 1
SAPPHIRE, PRETTY, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 12, 0, 6.00, , N, 3.36, .09, 0.000, 1, 11, 107, 2.90, , AJ, 2.82, .91, .200, 1
SARDINE, FISH, YES, 126, 57, .452, 0.000, .0014, .0053, 3, 1, 3.0, 1, 11, 2, 5.93, , N, 1.30, 0.00, 0.000, 1, 24, 35, 5.84, G, N, 1.26, .74, .101, 1
SARDINE, CAN, YES, 126, 27, .214, 0.000, 0.0000, .0006, 0, 1, 1.0, 1, 11, 2, 5.93, , N, 1.30, 0.00, 0.000, 1, 20, 1772, 3.61, N, V, 1.95, .58, .120, 1
SARDINE, SMELL, YES, 126, 9, .071, 0.000, .0263, .0093, 2, 1, 3.0, 1, 11, 2, 5.93, , N, 1.30, 0.00, 0.000, 1, 13, 34, 4.40, , V, 1.54, .77, .284, 1
SARDINE, FOOD, YES, 126, 3, .024, 0.000, .0302, .0065, 5, 1, 1.0, 0, 11, 2, 5.93, , N, 1.30, 0.00, 0.000, 1, 18, 147, 5.84, , N, 1.69, .63, .203, 1
SARDINE, SALT, YES, 126, 3, .024, 0.000, 0.0000, .0006, 0, 1, 1.0, 1, 11, 2, 5.93, , N, 1.30, 0.00, 0.000, 1, 7, 46, 5.69, , N, 1.14, .71, .495, 1
SARDINE, EAT, YES, 126, 2, .016, 0.000, .0097, .0098, 1, 1, 1.0, 0, 11, 2, 5.93, , N, 1.30, 0.00, 0.000, 1, 11, 61, 4.75, , N, 1.20, .70, .181, 1
SARDINE, KIPPER, NO, 126, 2, .016, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 2, 5.93, , N, 1.30, 0.00, 0.000, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SARDINE, SILVER, YES, 126, 2, .016, 0.000, 0.0000, .0059, 0, 1, 1.0, 1, 11, 2, 5.93, , N, 1.30, 0.00, 0.000, 1, 14, 29, 5.36, , N, 1.71, .36, .303, 1
SARDINE, SLIMY, YES, 126, 2, .016, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 11, 2, 5.93, , N, 1.30, 0.00, 0.000, 1, 16, 0, 4.61, , AJ, 1.64, .43, .015, 1
SARDINE, STINK, YES, 126, 2, .016, 0.000, .0119, .0325, 1, 1, 1.0, 0, 11, 2, 5.93, , N, 1.30, 0.00, 0.000, 1, 11, 3, 3.90, , V, 1.22, .44, .122, 1
SARDINE, SWIM, YES, 126, 2, .016, 0.000, .0411, .0050, 1, 1, 1.0, 0, 11, 2, 5.93, , N, 1.30, 0.00, 0.000, 1, 19, 15, 4.85, G, V, 1.94, .69, .076, 1
SASH, BELT, YES, 148, 20, .135, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 11, 29, 5.98, T, N, 1.27, .46, .161, 1
SASH, RIBBON, YES, 148, 13, .088, 0.000, .0006, .0049, 1, 0, 2.0, 1, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 14, 12, 6.30, , N, 1.36, .29, .013, 1
SASH, SCARF, YES, 148, 11, .074, 0.000, 0.0000, .0035, 0, 0, 4.0, 4, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 17, 4, 4.07, G, N, 1.50, 0.00, 0.000, 1
SASH, CLOTHES, YES, 148, 9, .061, 0.000, .0114, .0016, 6, 0, 1.0, 0, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 26, 89, 6.63, , N, 1.33, .75, .132, 1
SASH, DRESS, YES, 148, 9, .061, 0.000, .0049, .0036, 6, 0, 2.0, 0, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 15, 67, 5.91, N, N, 2.67, .47, .055, 1
SASH, CLOTH, YES, 148, 4, .027, 0.000, .0024, .0115, 3, 0, 2.0, 1, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 21, 40, 5.76, , N, 2.90, .52, .089, 1
SASH, HONOR, YES, 148, 3, .020, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 25, 66, 1.75, , N, 1.46, .54, .033, 1
SASH, BAG, YES, 148, 2, .014, 0.000, .0001, .0007, 1, 0, 1.0, 1, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 17, 42, 6.30, , N, 1.06, .50, .062, 1
SASH, BOW, YES, 148, 2, .014, 0.000, .0233, .0036, 1, 0, 1.0, 0, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 12, 15, 5.78, N, N, .38, .50, .236, 0
SASH, CAPE, YES, 148, 2, .014, 0.000, 0.0000, .0011, 0, 0, 2.0, 2, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 20, 20, 5.86, , N, 1.18, .24, .008, 1
SASH, DANCE, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 19, 90, 4.98, , V, 1.47, .58, .055, 1
SASH, HIDE, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 9, 22, 5.45, N, V, .44, .22, .039, 1
SASH, PURSE, YES, 148, 2, .014, 0.000, .0009, 0.0000, 2, 0, 0.0, 0, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 12, 14, 5.64, , N, 1.50, .50, .183, 1
SASH, QUEEN, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 7, 41, 6.38, N, N, .67, .50, .573, 1
SASH, RED, YES, 148, 2, .014, 0.000, .0112, .0015, 3, 0, 1.0, 0, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 14, 197, 4.97, , N, 2.31, .85, .079, 1
SASH, ROBE, YES, 148, 2, .014, 0.000, .0003, .0067, 1, 0, 3.0, 3, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 18, 6, 5.74, , N, 2.67, .27, .008, 1
SASH, SHOULDER, YES, 148, 2, .014, 0.000, 0.0000, .0001, 0, 0, 1.0, 1, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 21, 61, 5.67, G, N, 1.40, .10, .002, 1
SASH, SILK, YES, 148, 2, .014, 0.000, .0008, .0039, 1, 0, 4.0, 3, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 18, 12, 5.26, , N, 2.61, .44, .085, 1
SASH, TUXEDO, YES, 148, 2, .014, 0.000, 0.0000, .0037, 0, 0, 1.0, 1, 19, 3, 5.36, T, N, 1.32, 0.00, 0.000, 1, 11, 0, ¥, , N, 2.00, .33, .012, 1
SATAN, DEVIL, YES, 152, 71, .467, .101, .0298, .0285, 3, 2, 6.0, 2, 12, 3, ¥, , N, 1.70, .30, .053, 1, 11, 25, 2.13, , N, 1.70, .60, .146, 1
SATAN, EVIL, YES, 152, 15, .099, .020, .0886, .1033, 2, 2, 2.0, 1, 12, 3, ¥, , N, 1.70, .30, .053, 1, 11, 72, 2.28, , AJ, 2.09, .73, .068, 1
SATAN, HELL, YES, 152, 9, .059, .062, .0280, .0665, 1, 2, 3.0, 2, 12, 3, ¥, , N, 1.70, .30, .053, 1, 13, 95, 3.62, , N, 1.17, .42, .130, 1
SATAN, GOD, YES, 152, 6, .039, 0.000, .0431, .0099, 2, 2, 2.0, 0, 12, 3, ¥, , N, 1.70, .30, .053, 1, 23, 318, 3.61, , N, 1.75, .70, .148, 1
SATAN, BAD, YES, 152, 5, .033, 0.000, .0341, 0.0000, 3, 2, 0.0, 0, 12, 3, ¥, , N, 1.70, .30, .053, 1, 9, 142, 3.00, , AJ, .33, .56, .571, 1
SATAN, SILK, YES, 152, 3, .020, 0.000, .0008, .0015, 1, 2, 2.0, 1, 12, 3, ¥, , N, 1.70, .30, .053, 1, 18, 12, 5.26, , N, 2.61, .44, .085, 1
SATAN, 666, NO, 152, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 12, 3, ¥, , N, 1.70, .30, .053, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SATAN, LUCIFER, NO, 152, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 12, 3, ¥, , N, 1.70, .30, .053, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SATAN, RED, YES, 152, 2, .013, 0.000, .0532, 0.0000, 1, 2, 0.0, 0, 12, 3, ¥, , N, 1.70, .30, .053, 1, 14, 197, 4.97, , N, 2.31, .85, .079, 1
SATAN, RELIGION, YES, 152, 2, .013, 0.000, .0016, .0074, 1, 2, 1.0, 0, 12, 3, ¥, , N, 1.70, .30, .053, 1, 14, 119, 3.71, , N, 3.33, .83, .107, 1
SATAN, SHEETS, YES, 152, 2, .013, 0.000, .0003, 0.0000, 1, 2, 0.0, 0, 12, 3, ¥, , N, 1.70, .30, .053, 1, 12, 30, 5.46, , N, 1.50, .25, .031, 1
SATAN, SMOOTH, YES, 152, 2, .013, 0.000, .0020, .0012, 1, 2, 1.0, 0, 12, 3, ¥, , N, 1.70, .30, .053, 1, 12, 42, 3.91, , AJ, .75, .58, .165, 1
SATIN, SILK, YES, 138, 48, .348, .213, .0080, .0157, 4, 1, 4.0, 1, 9, 5, 5.90, , N, 1.62, .38, .078, 1, 18, 12, 5.26, , N, 2.61, .44, .085, 1
SATIN, SHEETS, YES, 138, 28, .203, .014, .0056, 0.0000, 1, 1, 0.0, 0, 9, 5, 5.90, , N, 1.62, .38, .078, 1, 12, 30, 5.46, , N, 1.50, .25, .031, 1
SATIN, DEVIL, YES, 138, 10, .072, 0.000, .0003, .0012, 1, 1, 1.0, 0, 9, 5, 5.90, , N, 1.62, .38, .078, 1, 11, 25, 2.13, , N, 1.70, .60, .146, 1
SATIN, SMOOTH, YES, 138, 10, .072, 0.000, .0364, .0261, 2, 1, 2.0, 0, 9, 5, 5.90, , N, 1.62, .38, .078, 1, 12, 42, 3.91, , AJ, .75, .58, .165, 1
SATIN, LACE, YES, 138, 8, .058, .019, 0.0000, .0111, 0, 1, 1.0, 1, 9, 5, 5.90, , N, 1.62, .38, .078, 1, 24, 7, 5.33, T, N, 1.47, .21, .013, 1
SATIN, CLOTH, YES, 138, 7, .051, 0.000, .0164, .0113, 1, 1, 2.0, 1, 9, 5, 5.90, , N, 1.62, .38, .078, 1, 21, 40, 5.76, , N, 2.90, .52, .089, 1
SATIN, SOFT, YES, 138, 4, .029, 0.000, .0473, .0063, 3, 1, 2.0, 0, 9, 5, 5.90, , N, 1.62, .38, .078, 1, 19, 61, 4.10, G, AJ, 1.39, .72, .314, 1
SATIN, GOD, YES, 138, 2, .014, 0.000, .0063, .0014, 1, 1, 1.0, 0, 9, 5, 5.90, , N, 1.62, .38, .078, 1, 23, 318, 3.61, , N, 1.75, .70, .148, 1
SATIN, SHEEN, NO, 138, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 9, 5, 5.90, , N, 1.62, .38, .078, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SATURN, CAR, YES, 153, 43, .281, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 11, 3, ¥, , N, 3.90, .50, .014, 0, 25, 274, 6.35, , N, 2.50, .91, .259, 1
SATURN, PLANET, YES, 153, 41, .268, .012, .0925, .0223, 6, 1, 6.0, 2, 11, 3, ¥, , N, 3.90, .50, .014, 0, 9, 21, 5.64, , N, 3.56, .78, .119, 1
SATURN, MARS, YES, 153, 11, .072, .026, .0614, .0145, 5, 1, 4.0, 1, 11, 3, ¥, , N, 3.90, .50, .014, 0, 13, 21, ¥, , N, 2.42, .42, .078, 1
SATURN, JUPITER, YES, 153, 10, .065, .112, .0088, .1439, 3, 1, 7.0, 4, 11, 3, ¥, , N, 3.90, .50, .014, 0, 11, 9, ¥, , N, 4.27, .36, .028, 1
SATURN, VENUS, YES, 153, 10, .065, 0.000, .0136, .1228, 5, 1, 4.0, 1, 11, 3, ¥, , N, 3.90, .50, .014, 0, 15, 11, ¥, , N, 2.27, .46, .037, 1
SATURN, RINGS, NO, 153, 8, .052, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 3, ¥, , N, 3.90, .50, .014, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SATURN, URANUS, YES, 153, 8, .052, .021, .0025, .1608, 3, 1, 6.0, 3, 11, 3, ¥, , N, 3.90, .50, .014, 0, 12, 0, ¥, , N, 4.09, .46, .004, 1
SATURN, MOON, YES, 153, 4, .026, 0.000, .0140, .0015, 6, 1, 1.0, 0, 11, 3, ¥, , N, 3.90, .50, .014, 0, 10, 60, 5.68, , N, 1.90, .70, .063, 1
SATURN, EARTH, YES, 153, 3, .020, 0.000, .1658, .0469, 4, 1, 2.0, 1, 11, 3, ¥, , N, 3.90, .50, .014, 0, 12, 150, 5.77, , N, 1.92, .50, .140, 1
SATURN, PLUTO, YES, 153, 2, .013, .019, .0136, .0907, 4, 1, 7.0, 3, 11, 3, ¥, , N, 3.90, .50, .014, 0, 16, 0, ¥, , N, 4.31, .46, .016, 0
SATURN, STAR, YES, 153, 2, .013, 0.000, .0250, .0081, 3, 1, 2.0, 0, 11, 3, ¥, , N, 3.90, .50, .014, 0, 16, 25, 5.59, N, N, 2.50, .64, .060, 1
SAUCE, SPAGHETTI, YES, 139, 65, .468, .247, .0022, .0036, 1, 3, 2.0, 1, 15, 20, 6.76, , N, 1.42, .42, .132, 1, 13, 1, ¥, , N, 2.30, .60, .324, 1
SAUCE, TOMATO, YES, 139, 20, .144, .062, .0061, .0113, 1, 3, 2.0, 1, 15, 20, 6.76, , N, 1.42, .42, .132, 1, 17, 4, 6.58, , N, 1.94, .53, .042, 1
SAUCE, GRAVY, YES, 139, 7, .050, .111, 0.0000, .0023, 0, 3, 2.0, 2, 15, 20, 6.76, , N, 1.42, .42, .132, 1, 13, 4, 6.10, , N, 1.62, .31, .012, 1
SAUCE, BARBECUE, YES, 139, 5, .036, .053, 0.0000, .0012, 0, 3, 1.0, 1, 15, 20, 6.76, , N, 1.42, .42, .132, 1, 13, 13, ¥, , N, 2.00, .39, .077, 1
SAUCE, FOOD, YES, 139, 3, .022, 0.000, .0469, .0002, 8, 3, 1.0, 0, 15, 20, 6.76, , N, 1.42, .42, .132, 1, 18, 147, 5.84, , N, 1.69, .63, .203, 1
SAUCE, MEAT, YES, 139, 3, .022, 0.000, .0036, .0028, 1, 3, 2.0, 2, 15, 20, 6.76, , N, 1.42, .42, .132, 1, 17, 45, 6.93, , N, 1.82, .53, .078, 1
SAUCE, PIZZA, YES, 139, 3, .022, .014, .0010, .0033, 2, 3, 1.0, 1, 15, 20, 6.76, , N, 1.42, .42, .132, 1, 14, 3, 6.42, , N, 1.43, .43, .086, 1
SAUCE, RED, YES, 139, 3, .022, 0.000, .0317, 0.0000, 3, 3, 0.0, 0, 15, 20, 6.76, , N, 1.42, .42, .132, 1, 14, 197, 4.97, , N, 2.31, .85, .079, 1
SAUCE, APPLE, YES, 139, 2, .014, 0.000, .0002, .0050, 1, 3, 2.0, 1, 15, 20, 6.76, , N, 1.42, .42, .132, 1, 17, 9, 7.00, , V, 1.82, .77, .090, 1
SAUCE, BERNAISE, NO, 139, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 15, 20, 6.76, , N, 1.42, .42, .132, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SAUCE, COVER, YES, 139, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 15, 20, 6.76, , N, 1.42, .42, .132, 1, 23, 88, ¥, G, V, .82, .36, .062, 1
SAUCE, CRAM, NO, 139, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 15, 20, 6.76, , N, 1.42, .42, .132, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SAUCE, MUSHROOM, YES, 139, 2, .014, 0.000, 0.0000, .0025, 0, 3, 2.0, 2, 15, 20, 6.76, , N, 1.42, .42, .132, 1, 22, 2, ¥, , N, .84, .11, .012, 1
SAUCE, PAN, YES, 139, 2, .014, 0.000, 0.0000, .0011, 0, 3, 2.0, 2, 15, 20, 6.76, , N, 1.42, .42, .132, 1, 13, 16, 5.74, , N, 1.58, .33, .123, 1
SAUCE, SALSA, NO, 139, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 15, 20, 6.76, , N, 1.42, .42, .132, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SAUCER, CUP, YES, 165, 87, .527, .418, .0102, .0042, 5, 1, 3.0, 0, 11, 2, 6.02, , N, 1.90, .40, .224, 1, 10, 45, 5.35, , N, 2.50, .70, .259, 1
SAUCER, FLYING, YES, 165, 19, .115, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 11, 2, 6.02, , N, 1.90, .40, .224, 1, 14, 43, ¥, , AJ, 1.91, 0.00, 0.000, 0
SAUCER, MILK, YES, 165, 15, .091, 0.000, .0007, 0.0000, 1, 1, 0.0, 0, 11, 2, 6.02, , N, 1.90, .40, .224, 1, 18, 49, 6.66, , N, 1.29, .59, .161, 1
SAUCER, PLATE, YES, 165, 11, .067, .030, .0166, .0376, 2, 1, 3.0, 1, 11, 2, 6.02, , N, 1.90, .40, .224, 1, 12, 22, 5.74, , N, 3.42, .42, .079, 1
SAUCER, DISH, YES, 165, 8, .048, .024, .0190, .0577, 3, 1, 4.0, 1, 11, 2, 6.02, , N, 1.90, .40, .224, 1, 15, 16, 6.77, , N, 2.20, .40, .091, 1
SAUCER, BOWL, YES, 165, 5, .030, .011, .0319, .0466, 3, 1, 3.0, 0, 11, 2, 6.02, , N, 1.90, .40, .224, 1, 22, 23, 5.26, N, N, 1.68, .46, .030, 1
SAUCER, UFO, NO, 165, 4, .024, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 2, 6.02, , N, 1.90, .40, .224, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SAUCER, COFFEE, YES, 165, 3, .018, 0.000, .0620, .0386, 2, 1, 3.0, 1, 11, 2, 6.02, , N, 1.90, .40, .224, 1, 13, 78, 6.43, , N, 1.08, .46, .214, 1
SAUCER, TEA, YES, 165, 3, .018, 0.000, .0375, .0351, 2, 1, 2.0, 0, 11, 2, 6.02, , N, 1.90, .40, .224, 1, 11, 28, 6.05, , N, .80, .30, .166, 1
SAUCER, PAN, YES, 165, 2, .012, 0.000, .0017, .0010, 1, 1, 1.0, 0, 11, 2, 6.02, , N, 1.90, .40, .224, 1, 13, 16, 5.74, , N, 1.58, .33, .123, 1
SAUCER, SPACE, YES, 165, 2, .012, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 11, 2, 6.02, , N, 1.90, .40, .224, 1, 25, 184, 3.59, , N, 1.91, .68, .068, 1
SAUSAGE, BREAKFAST, YES, 152, 14, .092, 0.000, .0039, .0031, 3, 4, 1.0, 1, 25, 1, ¥, , N, 2.71, .24, .006, 1, 10, 53, 5.88, , N, 1.20, .40, .028, 1
SAUSAGE, MEAT, YES, 152, 13, .086, 0.000, .0053, .0080, 5, 4, 3.0, 2, 25, 1, ¥, , N, 2.71, .24, .006, 1, 17, 45, 6.93, , N, 1.82, .53, .078, 1
SAUSAGE, FOOD, YES, 152, 10, .066, 0.000, .0432, .0134, 12, 4, 1.0, 0, 25, 1, ¥, , N, 2.71, .24, .006, 1, 18, 147, 5.84, , N, 1.69, .63, .203, 1
SAUSAGE, LINK, YES, 152, 9, .059, .043, 0.0000, 0.0000, 0, 4, 0.0, 0, 25, 1, ¥, , N, 2.71, .24, .006, 1, 9, 25, 4.80, , N, .89, .56, .051, 1
SAUSAGE, PORK, YES, 152, 8, .053, 0.000, .0079, .0303, 3, 4, 4.0, 1, 25, 1, ¥, , N, 2.71, .24, .006, 1, 10, 10, 5.81, , N, 2.33, .78, .080, 1
SAUSAGE, BACON, YES, 152, 7, .046, 0.000, .0063, .0311, 4, 4, 7.0, 3, 25, 1, ¥, , N, 2.71, .24, .006, 1, 10, 10, 6.46, , N, 2.30, .50, .095, 1
SAUSAGE, PIG, YES, 152, 7, .046, 0.000, .0390, .0071, 3, 4, 4.0, 1, 25, 1, ¥, , N, 2.71, .24, .006, 1, 22, 8, 6.92, , N, 1.80, .55, .238, 1
SAUSAGE, BISCUIT, YES, 152, 5, .033, .017, 0.0000, .0041, 0, 4, 4.0, 4, 25, 1, ¥, , N, 2.71, .24, .006, 1, 22, 2, 5.54, , N, 2.50, .18, .007, 1
SAUSAGE, EAT, YES, 152, 5, .033, 0.000, .0346, .0270, 9, 4, 1.0, 0, 25, 1, ¥, , N, 2.71, .24, .006, 1, 11, 61, 4.75, , N, 1.20, .70, .181, 1
SAUSAGE, ITALIAN, YES, 152, 5, .033, .059, .0005, .0107, 1, 4, 2.0, 1, 25, 1, ¥, , N, 2.71, .24, .006, 1, 25, 47, ¥, , AJ, 1.42, .33, .022, 1
SAUSAGE, EGGS, YES, 152, 4, .026, 0.000, .0260, .0136, 2, 4, 5.0, 3, 25, 1, ¥, , N, 2.71, .24, .006, 1, 21, 35, 5.79, , N, 1.71, .29, .171, 1
SAUSAGE, GROSS, YES, 152, 4, .026, 0.000, .0019, .0017, 2, 4, 2.0, 1, 25, 1, ¥, , N, 2.71, .24, .006, 1, 16, 30, 2.73, W, AJ, 1.38, .44, .123, 1
SAUSAGE, FATTENING, YES, 152, 3, .020, 0.000, .0005, .0126, 1, 4, 2.0, 2, 25, 1, ¥, , N, 2.71, .24, .006, 1, 20, 2, ¥, , V, 2.18, .12, .002, 1
SAUSAGE, KIELBASA, NO, 152, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 25, 1, ¥, , N, 2.71, .24, .006, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SAUSAGE, PEPPER, YES, 152, 3, .020, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 25, 1, ¥, , N, 2.71, .24, .006, 1, 6, 13, 5.61, , N, 1.17, .67, .493, 1
SAUSAGE, PEPPERONI, YES, 152, 3, .020, .020, .0012, .0128, 1, 4, 2.0, 1, 25, 1, ¥, , N, 2.71, .24, .006, 1, 5, 1, ¥, , N, .60, .40, .081, 1
SAUSAGE, WIENER, NO, 152, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 25, 1, ¥, , N, 2.71, .24, .006, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SAUSAGE, GERMAN, NO, 152, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 25, 1, ¥, , N, 2.71, .24, .006, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SAUSAGE, HAM, YES, 152, 2, .013, 0.000, .0092, .0273, 7, 4, 7.0, 1, 25, 1, ¥, , N, 2.71, .24, .006, 1, 18, 19, 5.42, N, N, 2.62, .44, .025, 1
SAUSAGE, HOT DOGS, YES, 152, 2, .013, .013, 0.0000, .0114, 0, 4, 2.0, 2, 25, 1, ¥, , N, 2.71, .24, .006, 1, 14, 130, 6.64, , N, 1.00, .58, .067, 1
SAUSAGE, NASTY, YES, 152, 2, .013, 0.000, .0015, .0034, 1, 4, 1.0, 0, 25, 1, ¥, , N, 2.71, .24, .006, 1, 12, 5, 2.63, , AJ, 2.58, .42, .030, 1
SAUSAGE, PIZZA, YES, 152, 2, .013, 0.000, .0189, .0148, 2, 4, 5.0, 3, 25, 1, ¥, , N, 2.71, .24, .006, 1, 14, 3, 6.42, , N, 1.43, .43, .086, 1
SAUSAGE, POLISH, YES, 152, 2, .013, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 25, 1, ¥, , N, 2.71, .24, .006, 1, 12, 19, 4.18, , V, .50, .33, .015, 1
SAUSAGE, SANDWICH, YES, 152, 2, .013, 0.000, .0006, .0189, 1, 4, 4.0, 3, 25, 1, ¥, , N, 2.71, .24, .006, 1, 18, 10, 6.37, , N, 2.72, .56, .035, 1
SAUSAGE, VIENNA, NO, 152, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 25, 1, ¥, , N, 2.71, .24, .006, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SAVE, KEEP, YES, 180, 43, .239, .119, .0149, .0008, 3, 2, 1.0, 0, 17, 62, 3.07, G, V, 1.07, .53, .055, 1, 17, 264, 3.30, , V, 1.56, .50, .058, 1
SAVE, MONEY, YES, 180, 28, .156, 0.000, .0564, .0062, 4, 2, 2.0, 0, 17, 62, 3.07, G, V, 1.07, .53, .055, 1, 19, 265, 5.77, , N, 1.39, .89, .312, 1
SAVE, SPEND, YES, 180, 11, .061, .110, .0157, .0930, 2, 2, 1.0, 0, 17, 62, 3.07, G, V, 1.07, .53, .055, 1, 7, 53, 3.61, G, V, 1.14, .71, .077, 1
SAVE, HELP, YES, 180, 8, .044, .027, .0069, 0.0000, 1, 2, 0.0, 0, 17, 62, 3.07, G, V, 1.07, .53, .055, 1, 23, 311, 2.82, , V, 1.14, .50, .052, 1
SAVE, LIFE, YES, 180, 8, .044, 0.000, .0019, .0035, 1, 2, 1.0, 0, 17, 62, 3.07, G, V, 1.07, .53, .055, 1, 11, 715, 3.88, , N, 1.36, .73, .161, 1
SAVE, RESCUE, YES, 180, 8, .044, .388, 0.0000, .0069, 0, 2, 1.0, 1, 17, 62, 3.07, G, V, 1.07, .53, .055, 1, 12, 15, ¥, , V, .70, .30, .018, 0
SAVE, RETAIN, YES, 180, 7, .039, 0.000, .0050, .0867, 1, 2, 2.0, 0, 17, 62, 3.07, G, V, 1.07, .53, .055, 1, 16, 11, 2.97, , V, 3.12, .13, .008, 1
SAVE, CONSERVE, NO, 180, 4, .022, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 17, 62, 3.07, G, V, 1.07, .53, .055, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SAVE, BANK, YES, 180, 3, .017, 0.000, .0030, .1246, 1, 2, 1.0, 0, 17, 62, 3.07, G, V, 1.07, .53, .055, 1, 6, 83, 5.69, N, N, .67, 1.00, .057, 1
SAVE, LIVE, YES, 180, 3, .017, 0.000, .0091, .0049, 1, 2, 1.0, 0, 17, 62, 3.07, G, V, 1.07, .53, .055, 1, 18, 177, 4.32, , V, 2.47, .35, .143, 1
SAVE, STORE, YES, 180, 3, .017, .031, 0.0000, .0038, 0, 2, 1.0, 1, 17, 62, 3.07, G, V, 1.07, .53, .055, 1, 17, 74, 5.44, N, N, 1.75, .56, .109, 1
